user_id,date,activity_type,duration_min,intensity
168,2026-03-16,running,114,high
168,2026-01-23,swimming,31,medium
168,2026-02-07,running,105,low
168,2026-03-30,cycling,27,high
168,2026-02-07,strength,92,medium
168,2026-02-26,running,66,low
168,2026-02-21,running,106,medium
168,2026-02-25,running,115,low
168,2026-02-23,running,112,low
168,2026-03-15,strength,93,medium
168,2026-03-23,running,51,high
168,2026-01-29,running,80,medium
168,2026-01-09,running,119,high
168,2026-02-11,strength,91,medium
168,2026-01-22,cycling,30,medium
168,2026-03-10,cycling,66,medium
168,2026-03-29,running,61,medium
168,2026-02-20,running,39,high
168,2026-02-10,swimming,108,low
168,2026-02-10,strength,77,high
168,2026-01-20,swimming,68,high
168,2026-01-14,cycling,102,low
168,2026-01-27,cycling,52,high
168,2026-01-07,running,49,low
168,2026-01-13,running,58,high
168,2026-02-28,strength,44,low
169,2026-02-27,strength,72,medium
169,2026-04-02,swimming,50,high
169,2026-03-23,swimming,62,medium
169,2026-02-06,cycling,37,low
169,2026-01-17,running,99,medium
169,2026-02-25,running,106,low
169,2026-03-12,strength,62,high
169,2026-02-18,running,56,medium
169,2026-01-21,strength,65,medium
169,2026-02-13,strength,77,high
169,2026-01-24,swimming,116,medium
169,2026-01-15,running,59,high
169,2026-01-21,strength,100,low
169,2026-03-19,running,44,high
169,2026-01-13,running,73,medium
169,2026-01-18,strength,78,low
169,2026-01-28,strength,37,low
169,2026-01-20,cycling,82,high
169,2026-03-29,swimming,110,low
169,2026-02-24,cycling,76,medium
169,2026-02-10,running,28,medium
169,2026-03-01,running,31,medium
169,2026-02-07,strength,28,high
169,2026-04-01,running,104,medium
169,2026-03-02,running,57,medium
169,2026-02-13,running,24,medium
169,2026-02-17,running,57,low
169,2026-02-19,running,111,high
169,2026-02-15,cycling,96,high
169,2026-03-17,running,93,high
169,2026-03-24,running,39,high
169,2026-02-15,running,107,medium
169,2026-04-01,strength,54,high
169,2026-01-14,swimming,93,high
169,2026-01-24,running,101,high
169,2026-02-27,strength,63,high
170,2026-03-08,running,37,medium
170,2026-03-19,running,56,medium
170,2026-01-23,strength,71,high
170,2026-02-19,running,43,medium
170,2026-03-28,running,41,high
171,2026-03-22,running,52,high
171,2026-03-10,cycling,87,medium
171,2026-01-14,cycling,27,medium
171,2026-01-12,running,41,medium
171,2026-03-31,running,89,high
171,2026-03-15,running,83,low
172,2026-01-06,cycling,99,low
172,2026-03-25,strength,40,medium
172,2026-01-23,running,91,medium
172,2026-01-22,running,66,medium
172,2026-02-18,running,32,high
172,2026-03-08,running,86,medium
172,2026-02-05,strength,67,medium
172,2026-03-02,strength,70,high
172,2026-02-18,running,76,high
172,2026-02-09,strength,92,medium
172,2026-03-28,running,40,low
172,2026-04-05,strength,82,low
172,2026-02-02,strength,59,high
172,2026-02-09,swimming,119,medium
172,2026-03-07,cycling,94,medium
172,2026-03-02,strength,59,medium
172,2026-02-18,running,107,medium
172,2026-01-29,running,116,medium
172,2026-02-19,running,33,high
172,2026-02-02,running,107,medium
172,2026-02-18,running,74,medium
172,2026-01-24,running,90,high
172,2026-03-21,running,26,high
172,2026-03-09,strength,79,high
172,2026-04-03,strength,75,medium
172,2026-01-16,strength,100,high
172,2026-01-28,strength,119,medium
172,2026-03-24,swimming,33,high
172,2026-03-15,running,23,medium
172,2026-03-08,swimming,39,medium
172,2026-01-12,strength,77,high
172,2026-02-09,strength,112,medium
172,2026-02-13,running,112,high
172,2026-03-27,strength,99,high
172,2026-03-31,swimming,115,medium
172,2026-01-22,running,41,low
172,2026-03-08,running,53,medium
172,2026-03-11,strength,108,medium
172,2026-03-17,strength,113,high
172,2026-04-02,strength,22,medium
172,2026-02-04,running,25,medium
172,2026-01-15,strength,88,medium
172,2026-02-23,strength,107,low
172,2026-03-09,cycling,36,high
172,2026-01-27,running,51,high
172,2026-03-05,running,116,high
172,2026-01-21,strength,112,medium
172,2026-01-16,strength,59,medium
172,2026-03-01,strength,50,high
172,2026-02-22,cycling,25,low
172,2026-01-30,strength,28,high
172,2026-01-19,running,37,medium
173,2026-02-07,cycling,20,medium
173,2026-01-17,swimming,94,high
173,2026-03-18,running,103,low
173,2026-03-06,swimming,87,low
173,2026-03-07,cycling,39,medium
173,2026-03-17,running,46,medium
173,2026-01-12,strength,74,medium
173,2026-03-13,cycling,72,high
173,2026-02-05,running,44,low
173,2026-03-20,running,71,medium
173,2026-01-15,running,99,medium
173,2026-03-17,cycling,60,low
173,2026-02-09,running,87,medium
173,2026-03-30,cycling,107,medium
173,2026-02-27,running,84,high
173,2026-01-10,running,57,medium
173,2026-02-02,running,113,medium
173,2026-03-29,swimming,83,medium
173,2026-02-08,running,112,medium
173,2026-01-21,strength,103,medium
173,2026-02-23,swimming,32,medium
173,2026-02-25,cycling,116,medium
173,2026-02-06,swimming,43,low
173,2026-03-06,running,28,high
173,2026-02-16,strength,25,medium
173,2026-03-09,running,75,medium
173,2026-02-08,swimming,46,medium
173,2026-03-18,swimming,38,high
173,2026-02-04,running,105,low
173,2026-01-25,strength,97,medium
173,2026-01-26,strength,82,medium
173,2026-01-30,running,106,medium
173,2026-01-16,running,24,medium
173,2026-03-15,cycling,66,medium
173,2026-03-03,cycling,75,high
173,2026-02-12,running,78,low
173,2026-03-30,cycling,97,high
173,2026-02-14,running,46,high
173,2026-02-04,running,64,medium
173,2026-04-05,running,63,medium
173,2026-02-04,strength,108,high
173,2026-01-13,strength,94,low
173,2026-01-09,running,40,medium
173,2026-01-17,strength,42,medium
173,2026-03-23,running,95,low
173,2026-04-01,cycling,89,medium
173,2026-03-08,running,119,low
173,2026-03-21,cycling,116,high
173,2026-01-20,running,74,medium
173,2026-03-06,cycling,59,medium
173,2026-03-30,strength,52,medium
173,2026-04-01,running,79,medium
173,2026-03-30,running,114,high
173,2026-03-08,running,89,medium
173,2026-01-20,cycling,58,low
173,2026-01-13,cycling,87,high
173,2026-02-27,running,27,low
173,2026-03-29,running,48,medium
173,2026-03-03,running,93,high
173,2026-01-10,running,84,medium
173,2026-02-23,cycling,112,low
173,2026-02-15,strength,113,high
173,2026-03-17,running,56,high
173,2026-02-06,strength,46,low
173,2026-02-19,strength,114,medium
173,2026-02-25,running,48,high
174,2026-02-04,cycling,80,medium
174,2026-01-21,running,46,medium
174,2026-03-07,strength,78,high
174,2026-03-16,strength,86,medium
174,2026-03-13,running,95,low
174,2026-02-22,strength,108,medium
174,2026-02-02,strength,96,medium
174,2026-01-14,strength,81,medium
174,2026-01-18,strength,82,low
174,2026-02-14,running,110,low
174,2026-01-27,running,22,low
175,2026-02-21,swimming,52,high
175,2026-01-29,running,51,high
175,2026-03-02,running,73,high
175,2026-01-08,running,70,medium
175,2026-02-05,running,36,low
175,2026-01-29,running,108,low
175,2026-02-03,running,115,high
175,2026-02-27,running,45,medium
175,2026-03-24,running,38,medium
177,2026-01-20,cycling,72,medium
177,2026-01-18,cycling,69,medium
177,2026-03-19,running,35,high
177,2026-02-13,swimming,110,high
177,2026-03-12,strength,61,medium
177,2026-01-28,running,49,medium
177,2026-01-06,strength,35,low
177,2026-04-01,running,96,low
177,2026-01-25,strength,74,high
177,2026-01-27,swimming,43,high
177,2026-02-10,swimming,34,medium
177,2026-04-02,running,72,medium
177,2026-03-07,running,105,medium
177,2026-01-12,running,90,medium
177,2026-02-10,cycling,90,medium
177,2026-02-23,swimming,48,high
177,2026-01-22,cycling,109,medium
177,2026-03-08,running,22,medium
177,2026-01-30,strength,46,high
177,2026-01-22,running,68,medium
177,2026-03-10,swimming,36,medium
177,2026-02-11,running,93,high
177,2026-01-15,cycling,109,medium
177,2026-04-02,strength,80,medium
177,2026-02-19,strength,63,high
177,2026-03-19,strength,32,high
177,2026-02-26,running,76,low
177,2026-01-08,strength,44,high
177,2026-02-26,cycling,47,medium
177,2026-02-07,strength,112,low
177,2026-02-04,running,45,medium
177,2026-02-26,cycling,72,high
177,2026-01-28,strength,79,medium
178,2026-02-19,strength,57,high
178,2026-01-24,running,87,high
178,2026-02-10,cycling,55,medium
178,2026-04-05,strength,42,medium
178,2026-02-05,running,97,high
178,2026-01-19,running,88,medium
178,2026-02-19,strength,51,medium
178,2026-03-22,strength,88,high
178,2026-03-07,cycling,107,medium
178,2026-03-25,running,88,high
179,2026-02-11,cycling,55,medium
179,2026-02-27,running,84,medium
179,2026-03-29,strength,58,low
179,2026-04-03,strength,115,medium
179,2026-03-11,strength,31,low
179,2026-01-11,strength,32,medium
179,2026-01-20,running,38,medium
179,2026-01-26,strength,90,medium
179,2026-03-18,strength,105,high
179,2026-03-08,strength,38,medium
179,2026-02-18,cycling,67,medium
179,2026-03-18,cycling,95,medium
179,2026-02-05,running,100,medium
179,2026-02-10,strength,71,medium
179,2026-01-06,cycling,73,medium
179,2026-03-17,strength,71,low
179,2026-03-10,cycling,81,medium
179,2026-03-16,running,98,low
179,2026-02-11,cycling,71,high
179,2026-03-07,strength,119,medium
179,2026-03-21,running,109,high
179,2026-02-13,strength,112,high
179,2026-03-20,swimming,41,high
179,2026-02-27,running,91,high
179,2026-03-01,cycling,44,medium
179,2026-03-24,cycling,70,medium
179,2026-02-13,running,114,medium
179,2026-02-07,running,57,high
179,2026-03-21,running,117,medium
179,2026-03-27,running,71,medium
179,2026-03-04,running,99,high
179,2026-03-13,cycling,74,medium
179,2026-01-20,swimming,52,medium
179,2026-02-03,running,26,high
179,2026-01-22,strength,94,medium
179,2026-04-03,cycling,96,medium
179,2026-03-27,strength,68,medium
181,2026-03-25,running,33,low
181,2026-02-16,running,55,medium
181,2026-03-09,cycling,51,high
181,2026-02-18,running,49,low
181,2026-02-12,running,93,high
181,2026-04-05,strength,81,medium
181,2026-02-07,swimming,106,low
181,2026-03-29,strength,22,low
181,2026-03-05,running,68,medium
181,2026-03-28,running,68,high
181,2026-01-06,running,48,medium
181,2026-01-13,strength,48,low
181,2026-01-11,cycling,105,medium
181,2026-01-24,strength,50,high
181,2026-03-13,strength,87,medium
181,2026-03-14,cycling,46,medium
181,2026-03-10,strength,78,medium
181,2026-03-02,running,106,medium
181,2026-02-09,running,43,low
181,2026-02-27,swimming,89,medium
181,2026-02-15,strength,58,medium
181,2026-01-12,running,79,high
181,2026-03-30,cycling,86,medium
181,2026-01-19,swimming,31,medium
181,2026-03-04,cycling,100,medium
181,2026-02-28,swimming,34,medium
181,2026-01-31,running,91,low
181,2026-04-01,running,49,medium
181,2026-03-17,strength,108,high
181,2026-02-02,swimming,50,high
181,2026-01-17,running,56,medium
181,2026-01-20,running,101,medium
181,2026-03-20,running,34,medium
181,2026-03-31,running,80,medium
181,2026-03-01,cycling,111,low
181,2026-02-02,running,101,low
181,2026-01-11,running,100,low
181,2026-03-11,running,75,high
181,2026-02-11,swimming,45,low
181,2026-01-21,running,86,high
181,2026-03-20,strength,58,high
181,2026-02-16,strength,80,high
181,2026-02-07,cycling,50,high
181,2026-02-22,strength,21,medium
181,2026-03-01,swimming,68,high
181,2026-02-07,running,63,high
181,2026-01-22,strength,95,low
181,2026-03-30,swimming,101,low
182,2026-02-02,running,77,low
182,2026-03-03,running,29,medium
182,2026-03-11,swimming,61,medium
182,2026-03-25,cycling,97,medium
182,2026-01-26,running,116,medium
182,2026-01-15,cycling,26,high
182,2026-01-07,strength,78,high
182,2026-01-27,cycling,66,low
182,2026-03-02,cycling,108,high
182,2026-01-12,strength,51,low
182,2026-02-15,running,65,medium
182,2026-02-04,swimming,70,low
182,2026-03-03,running,63,low
182,2026-02-15,strength,95,medium
183,2026-02-25,cycling,78,medium
183,2026-01-22,running,23,medium
183,2026-01-26,strength,66,medium
183,2026-02-25,strength,26,high
183,2026-01-12,running,117,medium
183,2026-02-21,strength,46,high
183,2026-02-28,running,113,high
183,2026-03-05,cycling,41,high
183,2026-03-26,strength,75,high
183,2026-02-07,strength,80,low
183,2026-03-07,swimming,91,medium
183,2026-03-11,swimming,20,medium
183,2026-01-25,swimming,98,medium
183,2026-02-14,strength,48,high
183,2026-02-19,strength,78,medium
183,2026-04-02,running,116,low
183,2026-01-20,swimming,44,medium
183,2026-01-28,cycling,48,medium
183,2026-03-30,running,93,medium
183,2026-03-16,strength,70,medium
183,2026-03-24,running,106,medium
183,2026-02-08,strength,32,medium
183,2026-01-06,running,84,high
183,2026-01-11,running,81,medium
183,2026-03-20,strength,28,high
183,2026-03-22,running,100,low
183,2026-02-09,swimming,94,medium
183,2026-02-09,strength,39,medium
183,2026-02-05,strength,118,medium
183,2026-02-20,running,57,medium
183,2026-03-13,cycling,88,high
183,2026-03-16,running,57,high
183,2026-01-17,strength,67,high
183,2026-01-25,running,63,medium
183,2026-01-06,strength,62,high
183,2026-02-02,cycling,67,medium
183,2026-01-20,running,35,medium
183,2026-02-05,running,70,medium
183,2026-01-14,running,32,medium
183,2026-01-26,strength,31,high
183,2026-01-17,swimming,69,medium
183,2026-03-06,cycling,46,medium
183,2026-03-10,cycling,106,medium
183,2026-02-18,running,50,medium
183,2026-03-10,running,48,medium
183,2026-02-21,running,114,low
183,2026-03-28,cycling,77,medium
183,2026-02-13,running,113,medium
183,2026-01-11,cycling,32,medium
183,2026-02-28,cycling,33,medium
183,2026-03-13,strength,41,low
183,2026-03-29,running,83,high
183,2026-02-18,swimming,51,high
183,2026-02-20,swimming,115,medium
183,2026-03-26,cycling,104,high
183,2026-03-10,running,84,low
183,2026-03-16,cycling,80,low
183,2026-04-01,running,76,high
183,2026-01-15,cycling,75,medium
183,2026-03-03,running,87,high
183,2026-03-23,strength,86,medium
183,2026-01-06,strength,113,medium
183,2026-02-13,swimming,21,medium
184,2026-01-14,running,40,low
184,2026-01-07,cycling,89,high
184,2026-02-25,running,49,high
184,2026-02-13,running,81,medium
184,2026-03-15,cycling,95,medium
184,2026-01-16,running,57,high
184,2026-01-30,swimming,27,medium
184,2026-02-25,strength,64,medium
184,2026-03-20,running,71,high
184,2026-03-01,running,64,medium
184,2026-01-08,running,78,high
184,2026-02-19,strength,20,low
184,2026-03-15,running,105,medium
184,2026-04-03,running,89,medium
184,2026-02-16,strength,54,medium
184,2026-03-30,cycling,109,high
184,2026-03-18,cycling,83,high
184,2026-03-28,running,98,medium
184,2026-01-25,cycling,102,medium
184,2026-01-27,swimming,71,high
184,2026-01-08,running,92,low
184,2026-03-21,swimming,44,high
184,2026-02-08,strength,94,low
184,2026-03-26,running,84,high
184,2026-01-22,running,38,high
184,2026-02-09,running,87,medium
184,2026-03-30,strength,41,high
184,2026-02-05,running,45,medium
184,2026-02-23,cycling,53,high
184,2026-01-27,strength,22,low
184,2026-01-30,running,71,medium
184,2026-02-13,strength,73,medium
184,2026-03-14,running,54,high
184,2026-03-05,running,35,low
184,2026-01-29,running,73,medium
184,2026-03-04,strength,43,medium
185,2026-03-25,running,23,low
185,2026-01-10,running,56,medium
185,2026-03-23,running,92,medium
185,2026-02-27,running,56,medium
185,2026-03-05,strength,23,high
185,2026-03-27,running,35,high
185,2026-03-19,running,75,low
185,2026-02-18,running,101,high
185,2026-03-04,strength,78,medium
185,2026-03-05,strength,97,medium
185,2026-03-16,strength,103,high
185,2026-03-11,running,63,low
185,2026-03-20,running,82,medium
185,2026-02-20,cycling,109,low
185,2026-04-03,swimming,92,medium
185,2026-01-28,strength,39,high
185,2026-04-01,strength,26,medium
185,2026-03-04,cycling,51,medium
185,2026-03-01,running,44,medium
185,2026-01-30,swimming,112,low
185,2026-03-15,running,26,high
185,2026-03-01,strength,40,low
185,2026-01-13,cycling,32,low
185,2026-02-07,swimming,71,medium
185,2026-02-23,running,24,low
185,2026-03-20,strength,87,medium
185,2026-03-03,running,84,medium
185,2026-03-09,running,73,medium
185,2026-03-23,cycling,77,low
185,2026-03-23,swimming,92,high
185,2026-01-14,cycling,106,high
185,2026-01-19,swimming,98,high
185,2026-03-18,cycling,27,medium
185,2026-03-14,running,61,medium
185,2026-03-12,running,38,high
185,2026-02-27,running,41,low
185,2026-02-18,cycling,103,medium
185,2026-03-29,swimming,107,high
185,2026-02-01,cycling,80,low
185,2026-02-19,swimming,29,high
185,2026-03-17,strength,22,medium
185,2026-02-06,strength,54,medium
185,2026-03-02,strength,76,medium
185,2026-03-27,strength,48,medium
